system:index,d0,d1,d2,d3,d4,d5,d6,d7,d8,id_c,.geo
000000000000000039e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87650,"{""type"":""Polygon"",""coordinates"":[[[-41.15414499522626,-22.04507771971964],[-41.16591258354856,-22.110274240696626],[-41.13483486667834,-22.093975081698737],[-41.10375714032554,-22.077675960392284],[-41.072679444254256,-22.061376834098],[-41.041601741323774,-22.045077683384267],[-41.097873387590354,-22.045077719686088],[-41.15414499522626,-22.04507771971964]]]}"
00000000000000003756,6820.377441028148,6522.360717401501,6522.360717401501,6522.360717401501,6522.360717401501,6519.861865200694,4260.7911624247,115.3849452004138,6522.360717401501,85171,"{""type"":""Polygon"",""coordinates"":[[[-45.4206530392497,-22.46158893145911],[-45.44206119029532,-22.565837170179012],[-45.46346934881877,-22.670085348486616],[-45.4848774996506,-22.774333572554657],[-45.50628562761611,-22.878581808913705],[-45.44068387849547,-22.878581757431945],[-45.375082141367066,-22.878581747113525],[-45.30948042293543,-22.878581814761727],[-45.24387866033111,-22.878581756424822],[-45.17827693588796,-22.878581776276086],[-45.11267519084099,-22.878581812230056],[-45.0470734400025,-22.878581755711405],[-44.98147175222435,-22.878581796468342],[-44.960309927801234,-22.774333589246886],[-44.939148179943984,-22.670085358386686],[-44.91798638115736,-22.565837121565764],[-44.896824617612374,-22.461588963706934],[-44.962303177392194,-22.461588969799557],[-45.02778170592684,-22.46158895229747],[-45.09326025601163,-22.46158893732846],[-45.15873879486295,-22.461588948638248],[-45.2242173810395,-22.46158897372989],[-45.28969593226256,-22.4615889492479],[-45.35517451119266,-22.46158893280593],[-45.4206530392497,-22.46158893145911]]]}"
0000000000000000360c,6165.796100399386,3270.431226720058,3270.431226720058,3270.431226720058,2569.010929089072,2129.2856127046375,653.5223477906258,0.0,3270.431226720058,83879,"{""type"":""MultiPolygon"",""coordinates"":[[[[-44.78060704522293,-1.6166292465591068],[-44.766114954861635,-1.6166292491828598],[-44.76593217592921,-1.6032028943138108],[-44.77139006207586,-1.6080588815679862],[-44.78060704522293,-1.6166292465591068]]],[[[-44.907588899556295,-1.6166292291455642],[-44.79446592465422,-1.616629272090526],[-44.798059947597345,-1.6077779475281024],[-44.827218014449876,-1.576318966214744],[-44.90723215774242,-1.6152781621460155],[-44.907588899556295,-1.6166292291455642]]],[[[-45.027079412977514,-1.33374834155442],[-45.021808750152125,-1.3726406168411498],[-45.009729035921104,-1.39111021693561],[-44.99888897800439,-1.4011119919110955],[-44.99360937899596,-1.4024987677448473],[-44.987500437411455,-1.401941357414263],[-44.97278091238267,-1.3963898081765886],[-44.96055851905913,-1.3886086639764819],[-44.88416968286959,-1.332218849286764],[-44.871951767254544,-1.309031555911796],[-44.87813207398281,-1.2869411726182642],[-44.9216707212188,-1.2595801276968306],[-44.97555894830719,-1.2616714033335088],[-44.99389920348367,-1.2836101972696203],[-45.027079412977514,-1.33374834155442]]],[[[-45.252219441429396,-1.611251562017606],[-45.25018609348927,-1.6166292611297877],[-45.093662703188045,-1.616629248879648],[-44.93713932043948,-1.6166292434329603],[-44.95139065730316,-1.6016689818079786],[-44.915280846896465,-1.54610857170173],[-44.879001588031606,-1.5029712439150502],[-44.85583206113085,-1.4897187976274526],[-44.84819807517155,-1.4670799463028115],[-44.85889991800714,-1.4306178666399174],[-44.95499804212394,-1.5022220870456435],[-45.004721504688966,-1.4891703212020764],[-45.09166946558516,-1.4640299183157517],[-45.158761141075836,-1.480421574867866],[-45.198612120972456,-1.5200005148136357],[-45.243541993291075,-1.5727115739279496],[-45.252219441429396,-1.611251562017606]]]]}"
0000000000000000360d,49386.64375850508,41762.49968050372,41762.49968050372,41762.49968050372,41700.315813995854,19108.139350602647,10535.306202678546,0.0,41762.49968050372,83880,"{""type"":""MultiPolygon"",""coordinates"":[[[[-44.78060704522293,-1.6166292465591068],[-44.783340494715844,-1.6191709442786242],[-44.78750083594485,-1.653060110322718],[-44.77853801457546,-1.6676413498891984],[-44.769169458934456,-1.6722208410308372],[-44.7668730220804,-1.6714628111820538],[-44.766114954861635,-1.6166292491828598],[-44.78060704522293,-1.6166292465591068]]],[[[-45.271389108374635,-2.021092030929781],[-45.14661895942217,-2.0210919876402453],[-45.021848896617385,-2.0210920038164653],[-44.897078757606955,-2.0210920181326264],[-44.77230863249634,-2.021092038895786],[-44.76785846949028,-1.7399189164189837],[-44.799170285070275,-1.7049997345183374],[-44.79027883495235,-1.6269386690358394],[-44.79446592465422,-1.616629272090526],[-44.907588899556295,-1.6166292291455642],[-44.91360867907318,-1.6391699851225041],[-44.93471805682704,-1.619170928984657],[-44.93713932043948,-1.6166292434329603],[-45.093662703188045,-1.616629248879648],[-45.25018609348927,-1.6166292611297877],[-45.24013969758187,-1.6431921021790183],[-45.2222988602759,-1.6758282819679633],[-45.26657773795062,-1.7187649523540922],[-45.271389108374635,-2.021092030929781]]]]}"
0000000000000000363e,48.43490990631501,4.490249575808069,4.490249575808069,4.490249575808069,4.490249575808069,4.490249575808069,3.4299074664602385,0.0,4.490249575808069,84189,"{""type"":""Polygon"",""coordinates"":[[[-44.766114954861635,-1.6166292491828598],[-44.65412464387358,-1.6166292757672382],[-44.65833849395375,-1.6038895903871189],[-44.67041819435456,-1.5819418993957033],[-44.684451024544316,-1.566250309129624],[-44.715138523203834,-1.5618090484347682],[-44.75111009787851,-1.5899995164776541],[-44.76593217592921,-1.6032028943138108],[-44.766114954861635,-1.6166292491828598]]]}"
00000000000000003682,346.9125928980463,114.1222649394151,114.1222649394151,114.1222649394151,20.0965066999197,0.0,30.234693233622238,0.0,114.1222649394151,84501,"{""type"":""Polygon"",""coordinates"":[[[-44.12359418521479,-2.4255904254752476],[-44.03333302834404,-2.4255904194097218],[-44.03389043756429,-2.4136088379464025],[-44.063338320074806,-2.4058321532857145],[-44.104861531100944,-2.4138897660409597],[-44.12359418521479,-2.4255904254752476]]]}"
00000000000000003a55,332.3054127796608,148.13975252631832,148.13975252631832,148.13975252631832,148.13975252631832,38.53090862325009,13.432739057782216,0.0,148.13975252631832,88250,"{""type"":""MultiPolygon"",""coordinates"":[[[[-38.99497246652731,-14.059799782883774],[-38.993309211789445,-14.05835056805229],[-38.99368826259216,-14.047630873327089],[-38.99497246652731,-14.059799782883774]]],[[[-39.01070416100193,-14.20834583125072],[-38.98729391714474,-14.20834583888738],[-38.98625048273858,-14.198468923453907],[-38.95220076652979,-14.113679115394111],[-38.92472828869369,-14.035279216950846],[-38.92070167655097,-13.925139424314555],[-38.936531490834014,-13.89159806925293],[-38.980681073040955,-13.923395871293735],[-38.98263860396921,-13.942195467381927],[-38.97639137741155,-13.954440181114057],[-38.969172116373656,-13.985279312151683],[-38.95666877563203,-14.045000041125812],[-38.95930863201896,-14.067638882349192],[-39.00208028458902,-14.127123288333442],[-39.01070416100193,-14.20834583125072]]]]}"
0000000000000000394e,5026.24809901317,4979.440436302447,4979.440436302447,4979.440436302447,4979.440436302447,4609.299687568669,3220.0232054180296,0.0,4979.440436302447,87013,"{""type"":""Polygon"",""coordinates"":[[[-41.1395815891804,-15.027362308033743],[-41.15197458094617,-15.129851373752876],[-41.164367532286036,-15.232340490213506],[-41.17676044070291,-15.334829582823094],[-41.189153457134225,-15.437318692419371],[-41.12536149721171,-15.437318699368342],[-41.0615696567465,-15.43731866511296],[-40.99777774126452,-15.437318625763796],[-40.93398586235568,-15.437318620554544],[-40.87019389935439,-15.437318667658728],[-40.80640203869936,-15.437318643871215],[-40.74261015708103,-15.437318638862255],[-40.67881820676282,-15.437318652390081],[-40.66657913011486,-15.334829538591146],[-40.654340021574235,-15.232340494374018],[-40.642100883502884,-15.12985136094969],[-40.62986171826307,-15.027362275053498],[-40.69357671686555,-15.027362328701779],[-40.75729168935632,-15.027362320518101],[-40.821006685571,-15.027362326124107],[-40.88472167672605,-15.027362292995978],[-40.94843663289042,-15.027362312549233],[-41.01215159994274,-15.027362314857973],[-41.075866622266986,-15.027362301707457],[-41.1395815891804,-15.027362308033743]]]}"
00000000000000003993,11161.026780811353,11039.09960125396,11039.09960125396,11039.09960125396,11039.09960125396,11039.09960125396,7726.034755139795,2850.5778185435956,11039.09960125396,87321,"{""type"":""Polygon"",""coordinates"":[[[-40.53635443651657,-14.20834581554809],[-40.54785997915311,-14.310686644443324],[-40.559365578874605,-14.413027462217835],[-40.5708711561273,-14.515368317478966],[-40.582376786490094,-14.617709161490907],[-40.51873590251173,-14.617709133790477],[-40.45509506618552,-14.617709130376964],[-40.39145422167144,-14.617709143760333],[-40.327813389525154,-14.61770914984682],[-40.26417251120672,-14.617709140279999],[-40.200531682784735,-14.617709146423174],[-40.13689084327844,-14.617709159255865],[-40.07325000844579,-14.617709153222595],[-40.06188931332225,-14.515368302904484],[-40.050528657220546,-14.413027457656522],[-40.039167963770026,-14.310686655043343],[-40.02780731307306,-14.208345835161301],[-40.091375686937944,-14.208345838151386],[-40.15494406269115,-14.20834585792548],[-40.2185125045608,-14.20834583474444],[-40.282080841508616,-14.208345827808639],[-40.34564921342911,-14.208345833135965],[-40.40921760288039,-14.208345805756677],[-40.47278599128316,-14.208345844323043],[-40.53635443651657,-14.20834581554809]]]}"
00000000000000003994,14032.748951970674,13975.906883427815,13975.906883427815,13975.906883427815,13975.906883427815,12198.716206344108,10244.570867351376,0.0,13975.906883427815,87322,"{""type"":""Polygon"",""coordinates"":[[[-40.582376786490094,-14.617709161490907],[-40.59424805217726,-14.720122390386516],[-40.606119297471416,-14.822535709113428],[-40.6179905202181,-14.924949030928286],[-40.62986171826307,-15.027362275053498],[-40.56614625444145,-15.02736231114754],[-40.502430659534646,-15.027362277026597],[-40.438715112440725,-15.027362263022713],[-40.37499963597084,-15.02736232027023],[-40.31128409600522,-15.027362315123428],[-40.2475685125701,-15.02736229777916],[-40.1838529826171,-15.027362301740322],[-40.12013744600456,-15.027362320663954],[-40.10841562927597,-14.924949012062443],[-40.09669370457857,-14.822535731425107],[-40.08497183027722,-14.720122443758727],[-40.07325000844579,-14.617709153222595],[-40.13689084327844,-14.617709159255865],[-40.200531682784735,-14.617709146423174],[-40.26417251120672,-14.617709140279999],[-40.327813389525154,-14.61770914984682],[-40.39145422167144,-14.617709143760333],[-40.45509506618552,-14.617709130376964],[-40.51873590251173,-14.617709133790477],[-40.582376786490094,-14.617709161490907]]]}"
